Date,Open,High,Low,Close,Adj Close,Volume
2023-11-13,82.769997,83.050003,82.620003,83.050003,83.050003,13955
2023-11-14,83.129997,84.889999,83.050003,84.870003,84.870003,59980
2023-11-15,85.010002,85.300003,84.970001,85.089996,85.089996,39850
2023-11-16,84.910004,85.040001,84.660004,84.660004,84.660004,57065
2023-11-17,85.029999,85.440002,85.029999,85.150002,85.150002,34048
2023-11-20,85.349998,85.720001,85.269997,85.720001,85.720001,21222
2023-11-21,85.889999,85.940002,85.599998,85.629997,85.629997,59445
2023-11-22,85.750000,86.150002,85.709999,85.930000,85.930000,41225
2023-11-23,86.120003,86.160004,86.029999,86.139999,86.139999,28591
2023-11-24,86.059998,86.230003,86.059998,86.180000,86.180000,14609
2023-11-27,86.070000,86.160004,85.930000,86.010002,86.010002,39676
2023-11-28,86.199997,86.300003,85.779999,86.300003,86.300003,97870
2023-11-29,86.199997,86.620003,86.199997,86.250000,86.250000,14413
2023-11-30,86.370003,86.470001,86.029999,86.129997,86.129997,65061
2023-12-01,86.480003,86.760002,86.260002,86.760002,86.760002,18760
2023-12-04,86.730003,86.919998,86.190002,86.279999,86.279999,182010
2023-12-05,86.190002,86.519997,86.190002,86.430000,86.430000,80234
2023-12-06,86.809998,87.000000,86.610001,86.610001,86.610001,18184
2023-12-07,86.400002,86.800003,86.150002,86.599998,86.599998,39920
2023-12-08,86.709999,87.239998,86.599998,86.919998,86.919998,16312
2023-12-11,87.099998,87.360001,87.070000,87.209999,87.209999,48923
2023-12-12,87.570000,87.739998,87.269997,87.500000,87.500000,55023
2023-12-13,87.809998,88.040001,87.800003,87.879997,87.879997,55872
2023-12-14,89.330002,89.720001,89.300003,89.550003,89.550003,50137
2023-12-15,89.769997,89.849998,89.230003,89.459999,89.459999,70013
2023-12-18,89.400002,89.570000,89.339996,89.570000,89.570000,30145
2023-12-19,89.949997,90.190002,89.750000,90.110001,90.110001,41887
2023-12-20,90.300003,90.379997,90.019997,90.309998,90.309998,80514
2023-12-21,89.599998,89.940002,89.419998,89.809998,89.809998,65157
2023-12-22,90.239998,90.559998,89.930000,90.410004,90.410004,46924
2023-12-27,90.730003,90.849998,90.440002,90.849998,90.849998,199839
2023-12-28,91.239998,91.239998,90.919998,90.949997,90.949997,14200
