Date,Open,High,Low,Close,Adj Close,Volume
2019-09-24,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-09-25,49.790699,49.790699,49.790699,49.790699,49.790699,0
2019-09-26,40.264999,40.264999,40.264999,40.264999,40.264999,0
2019-09-27,40.607498,40.607498,40.607498,40.607498,40.607498,0
2019-09-30,40.462502,40.462502,40.462502,40.462502,40.462502,0
2019-10-01,40.290001,40.290001,40.290001,40.290001,40.290001,0
2019-10-02,39.740002,39.740002,39.740002,39.740002,39.740002,0
2019-10-03,39.872501,39.872501,39.872501,39.872501,39.872501,0
2019-10-04,40.310001,40.310001,40.310001,40.310001,40.310001,0
2019-10-07,40.215000,40.215000,40.215000,40.215000,40.215000,0
2019-10-08,40.215000,40.215000,40.215000,40.215000,40.215000,0
2019-10-09,40.337502,40.337502,40.337502,40.337502,40.337502,0
2019-10-10,40.590000,40.590000,40.590000,40.522499,40.522499,2
2019-10-11,40.107498,40.107498,40.107498,40.107498,40.107498,0
2019-10-14,40.110001,40.110001,40.110001,40.110001,40.110001,0
2019-10-15,39.884998,39.884998,39.884998,39.884998,39.884998,0
2019-10-16,39.705002,39.705002,39.705002,39.705002,39.705002,2
2019-10-17,39.817501,39.817501,39.817501,39.817501,39.817501,0
2019-10-18,39.712502,39.712502,39.712502,39.712502,39.712502,0
2019-10-21,39.349998,39.349998,39.349998,39.349998,39.349998,0
2019-10-22,39.645000,39.645000,39.645000,39.645000,39.645000,0
2019-10-23,39.744999,39.744999,39.744999,39.744999,39.744999,0
2019-10-24,40.047501,40.047501,40.047501,40.047501,40.047501,0
2019-10-25,40.195000,40.195000,40.195000,40.195000,40.195000,0
2019-10-28,40.457500,40.457500,40.457500,40.457500,40.457500,0
2019-10-29,40.189999,40.189999,40.189999,40.189999,40.189999,0
2019-10-30,40.154999,40.154999,40.154999,40.154999,40.154999,0
2019-10-31,39.770000,39.770000,39.770000,39.770000,39.770000,0
2019-11-01,40.302502,40.302502,40.302502,40.302502,40.302502,0
2019-11-04,40.887501,40.887501,40.887501,40.887501,40.887501,0
2019-11-05,41.132500,41.132500,41.132500,41.132500,41.132500,0
2019-11-06,41.157501,41.157501,41.157501,41.157501,41.157501,0
2019-11-07,41.532501,41.532501,41.532501,41.532501,41.532501,0
2019-11-08,41.299999,41.299999,41.299999,41.299999,41.299999,0
2019-11-11,40.590000,40.590000,40.590000,40.654999,40.654999,12
2019-11-12,40.607498,40.607498,40.607498,40.607498,40.607498,0
2019-11-13,40.187500,40.187500,40.187500,40.187500,40.187500,0
2019-11-14,40.042500,40.042500,40.042500,40.042500,40.042500,0
2019-11-15,40.375000,40.375000,40.375000,40.375000,40.375000,0
2019-11-18,40.187500,40.187500,40.187500,40.187500,40.187500,0
2019-11-19,40.392502,40.392502,40.392502,40.392502,40.392502,0
2019-11-20,40.422501,40.422501,40.422501,40.422501,40.422501,0
2019-11-21,40.174999,40.174999,40.174999,40.174999,40.174999,0
2019-11-22,40.487499,40.487499,40.487499,40.487499,40.487499,0
2019-11-25,40.607498,40.607498,40.607498,40.607498,40.607498,0
2019-11-26,40.497501,40.497501,40.497501,40.497501,40.497501,0
2019-11-27,40.485001,40.485001,40.485001,40.485001,40.485001,0
2019-11-28,40.462502,40.462502,40.462502,40.462502,40.462502,0
2019-11-29,40.057499,40.057499,40.057499,40.057499,40.057499,0
2019-12-02,40.174999,40.419998,40.174999,40.000000,40.000000,506
2019-12-03,39.467499,39.467499,39.467499,39.467499,39.467499,0
2019-12-04,39.630001,39.630001,39.630001,39.630001,39.630001,0
2019-12-05,39.654999,39.654999,39.654999,39.654999,39.654999,0
2019-12-06,40.035000,40.035000,39.884998,39.915001,39.915001,400
2019-12-09,39.827499,39.827499,39.827499,39.827499,39.827499,0
2019-12-10,39.720001,39.720001,39.705002,39.805000,39.805000,68
2019-12-11,40.160000,40.160000,40.160000,40.160000,40.160000,0
2019-12-12,40.932499,40.932499,40.932499,40.932499,40.932499,0
2019-12-13,40.397499,40.397499,40.397499,40.397499,40.397499,0
2019-12-16,40.695000,40.695000,40.695000,40.904999,40.904999,489
2019-12-17,41.667500,41.667500,41.667500,41.667500,41.667500,0
2019-12-18,42.072498,42.072498,42.072498,42.072498,42.072498,0
2019-12-19,42.299999,42.299999,42.299999,42.347500,42.347500,47
2019-12-20,42.360001,42.360001,42.360001,42.360001,42.360001,0
2019-12-23,42.805000,42.805000,42.805000,42.805000,42.805000,0
2019-12-24,42.759998,42.759998,42.759998,42.759998,42.759998,0
2019-12-27,42.697498,42.697498,42.697498,42.697498,42.697498,0
2019-12-30,42.555000,42.785000,42.555000,42.455002,42.455002,247
2019-12-31,42.355000,42.355000,42.355000,42.080002,42.080002,15
2020-01-02,42.965000,42.965000,42.965000,42.965000,42.965000,0
2020-01-03,42.845001,42.845001,42.845001,42.845001,42.845001,0
2020-01-06,42.277500,42.277500,42.277500,42.277500,42.277500,0
2020-01-07,42.500000,42.549999,42.500000,42.500000,42.500000,328
2020-01-08,42.619999,42.619999,42.619999,42.619999,42.619999,0
2020-01-09,43.147499,43.147499,43.147499,43.147499,43.147499,0
2020-01-10,43.340000,43.340000,43.340000,43.395000,43.395000,63
2020-01-13,43.982498,43.982498,43.982498,43.982498,43.982498,0
2020-01-14,43.782501,43.782501,43.782501,43.782501,43.782501,0
2020-01-15,43.557499,43.557499,43.557499,43.557499,43.557499,0
2020-01-16,43.552502,43.552502,43.552502,43.552502,43.552502,0
2020-01-17,43.757500,43.757500,43.757500,43.757500,43.757500,0
2020-01-20,43.845001,43.845001,43.845001,43.747501,43.747501,14
2020-01-21,43.000000,43.235001,43.000000,42.917500,42.917500,531
2020-01-22,42.740002,42.740002,42.740002,42.740002,42.740002,0
2020-01-23,42.110001,42.110001,42.105000,42.025002,42.025002,244
2020-01-24,42.450001,42.450001,42.450001,42.450001,42.450001,0
2020-01-27,40.650002,41.095001,40.650002,40.759998,40.759998,2592
2020-01-28,41.427502,41.427502,41.427502,41.427502,41.427502,0
2020-01-29,41.695000,41.825001,41.695000,41.652500,41.652500,396
2020-01-30,40.462502,40.462502,40.462502,40.462502,40.462502,0
2020-01-31,40.435001,40.435001,40.435001,39.627499,39.627499,6
2020-02-03,40.090000,40.645000,40.090000,40.794998,40.794998,49212
2020-02-04,41.937500,41.937500,41.937500,41.937500,41.937500,0
2020-02-05,41.957500,41.957500,41.957500,41.957500,41.957500,0
