Date,Open,High,Low,Close,Adj Close,Volume
2019-04-16,165.419998,165.940002,165.419998,165.940002,165.940002,2425
2019-04-17,166.080002,166.619995,165.919998,166.020004,166.020004,1311
2019-04-18,165.820007,167.220001,165.820007,167.020004,167.020004,1922
2019-04-23,167.979996,170.160004,167.559998,170.160004,170.160004,4732
2019-04-24,170.460007,171.080002,170.279999,171.080002,171.080002,1896
2019-04-25,171.539993,172.839996,171.500000,172.059998,172.059998,1610
2019-04-26,171.020004,171.500000,170.440002,171.000000,171.000000,477
2019-04-29,171.699997,171.919998,171.479996,171.740005,171.740005,4712
2019-04-30,170.339996,170.339996,168.940002,169.059998,169.059998,6679
2019-05-02,169.600006,170.259995,168.919998,169.179993,169.179993,3950
2019-05-03,169.820007,171.199997,169.820007,170.880005,170.880005,4740
2019-05-06,167.940002,169.800003,167.619995,169.619995,169.619995,23154
2019-05-07,169.779999,169.839996,167.220001,167.660004,167.660004,4836
2019-05-08,167.399994,167.779999,165.800003,166.800003,166.800003,52831
2019-05-09,165.399994,165.740005,163.059998,163.440002,163.440002,4390
2019-05-10,165.259995,165.559998,161.899994,162.059998,162.059998,7502
2019-05-13,163.399994,163.399994,159.779999,159.919998,159.919998,22654
2019-05-14,160.000000,162.320007,160.000000,162.320007,162.320007,7332
2019-05-15,162.539993,163.779999,161.100006,163.740005,163.740005,14674
2019-05-16,163.660004,166.779999,163.600006,166.779999,166.779999,18394
2019-05-17,165.679993,166.940002,164.399994,166.179993,166.179993,19369
2019-05-20,165.020004,165.020004,161.580002,161.919998,161.919998,12479
2019-05-21,162.979996,163.639999,162.720001,163.500000,163.500000,5454
2019-05-22,163.320007,163.619995,161.880005,163.199997,163.199997,40826
2019-05-23,161.720001,161.720001,160.240005,160.240005,160.240005,8350
2019-05-24,160.660004,161.360001,159.740005,160.119995,160.119995,9165
2019-05-27,160.020004,160.240005,159.779999,159.919998,159.919998,4130
2019-05-28,160.520004,161.000000,159.679993,160.539993,160.539993,15365
2019-05-29,158.699997,158.919998,158.460007,158.600006,158.600006,10381
2019-05-30,159.259995,159.919998,158.940002,159.179993,159.179993,10109
2019-05-31,157.800003,157.860001,156.720001,157.699997,157.699997,12103
2019-06-03,155.380005,155.860001,153.880005,154.679993,154.679993,5965
2019-06-04,151.860001,155.399994,151.820007,155.399994,155.399994,9169
2019-06-05,156.259995,157.240005,156.000000,156.759995,156.759995,26038
2019-06-06,157.399994,158.160004,156.460007,157.160004,157.160004,8540
2019-06-07,158.460007,160.380005,157.899994,160.279999,160.279999,33287
