Date,Open,High,Low,Close,Adj Close,Volume
2019-04-16,587.000000,587.500000,587.000000,588.250000,588.250000,1923
2019-04-17,591.500000,591.750000,591.000000,590.375000,590.375000,6718
2019-04-18,591.000000,591.000000,591.000000,591.000000,591.000000,0
2019-04-23,589.750000,598.500000,589.750000,599.750000,599.750000,9746
2019-04-24,601.750000,601.750000,601.750000,603.000000,603.000000,3323
2019-04-25,598.250000,600.750000,598.250000,601.250000,601.250000,8711
2019-04-26,598.750000,598.750000,598.500000,601.000000,601.000000,11068
2019-04-29,603.750000,604.000000,602.250000,602.125000,602.125000,2515
2019-04-30,592.250000,592.750000,592.250000,592.500000,592.500000,1630
2019-05-01,595.500000,595.500000,595.500000,593.500000,593.500000,100
2019-05-02,587.000000,587.000000,587.000000,587.000000,587.000000,0
2019-05-03,592.750000,592.750000,592.750000,590.750000,590.750000,1946
2019-05-07,587.500000,587.500000,587.500000,585.250000,585.250000,2608
2019-05-08,584.500000,584.500000,584.500000,587.875000,587.875000,1206
2019-05-09,581.750000,582.250000,576.000000,576.375000,576.375000,9309
2019-05-10,581.750000,582.250000,573.750000,573.000000,573.000000,56473
2019-05-13,574.250000,575.250000,567.500000,568.750000,568.750000,14374
2019-05-14,572.000000,575.000000,572.000000,575.500000,575.500000,2637
2019-05-15,574.750000,574.750000,574.750000,580.625000,580.625000,217
2019-05-16,593.750000,593.750000,593.750000,593.750000,593.750000,0
2019-05-17,596.500000,596.500000,596.500000,595.500000,595.500000,29717
2019-05-20,584.250000,584.750000,584.250000,585.250000,585.250000,2629
2019-05-21,589.250000,591.000000,584.500000,585.500000,585.500000,116913
2019-05-22,587.750000,590.000000,587.750000,590.000000,590.000000,7056
2019-05-23,580.000000,580.000000,580.000000,580.000000,580.000000,0
2019-05-24,582.000000,582.000000,578.250000,577.000000,577.000000,7074
2019-05-28,581.250000,582.750000,581.250000,581.000000,581.000000,791
2019-05-29,573.000000,573.000000,573.000000,572.000000,572.000000,5344
2019-05-30,574.250000,578.750000,574.000000,576.500000,576.500000,2804
2019-05-31,568.750000,571.000000,568.750000,571.500000,571.500000,37064
2019-06-03,563.250000,564.250000,560.750000,566.000000,566.000000,57420
2019-06-04,565.750000,567.500000,565.250000,570.500000,570.500000,3742
2019-06-05,575.461975,575.461975,575.461975,573.500000,573.500000,3500
2019-06-06,578.500000,578.500000,575.000000,575.625000,575.625000,59838
2019-06-07,577.000000,585.000000,577.000000,585.500000,585.500000,4709
2019-06-10,590.750000,599.750000,590.500000,599.000000,599.000000,5153
2019-06-11,597.750000,597.750000,597.250000,595.625000,595.625000,1151
2019-06-12,594.250000,594.250000,594.250000,594.250000,594.250000,0
2019-06-13,599.000000,601.000000,599.000000,600.750000,600.750000,1128
2019-06-14,603.750000,605.500000,603.750000,606.250000,606.250000,2818
2019-06-17,611.125000,611.125000,611.125000,611.125000,611.125000,0
2019-06-18,611.750000,620.000000,611.250000,617.500000,617.500000,11989
2019-06-19,614.250000,614.250000,614.250000,610.000000,610.000000,205
2019-06-20,614.250000,614.750000,611.000000,610.750000,610.750000,1337
2019-06-21,612.250000,612.250000,612.250000,612.250000,612.250000,0
2019-06-24,607.500000,607.500000,607.500000,607.500000,607.500000,0
2019-06-25,606.250000,606.250000,604.500000,604.500000,604.500000,2910
2019-06-26,604.750000,605.000000,603.500000,605.750000,605.750000,55851
2019-06-27,606.375000,606.375000,606.375000,606.375000,606.375000,0
2019-06-28,608.250000,608.250000,608.250000,608.750000,608.750000,650
2019-07-01,620.000000,620.000000,620.000000,616.375000,616.375000,2254
2019-07-02,617.750000,617.750000,615.000000,617.750000,617.750000,467
2019-07-03,623.750000,623.750000,623.750000,626.250000,626.250000,5124
2019-07-04,627.750000,627.750000,627.750000,627.750000,627.750000,0
2019-07-05,628.000000,628.000000,628.000000,628.250000,628.250000,886
2019-07-08,630.250000,632.250000,630.250000,631.000000,631.000000,2398
2019-07-09,633.000000,633.000000,633.000000,635.000000,635.000000,3158
2019-07-10,635.000000,635.000000,635.000000,635.000000,635.000000,16
2019-07-11,637.000000,637.000000,637.000000,637.000000,637.000000,80775
2019-07-12,640.375000,640.375000,640.375000,640.375000,640.375000,0
2019-07-15,642.500000,642.500000,642.500000,643.250000,643.250000,4618
2019-07-16,648.750000,652.000000,648.750000,651.500000,651.500000,1699
2019-07-17,650.500000,652.000000,645.750000,645.875000,645.875000,5921
2019-07-18,640.750000,640.750000,637.250000,636.250000,636.250000,4766
2019-07-19,639.250000,639.750000,636.500000,639.250000,639.250000,8661
2019-07-22,638.250000,638.250000,638.250000,633.625000,633.625000,4
2019-07-23,641.000000,641.000000,639.000000,638.250000,638.250000,287
2019-07-24,636.500000,636.500000,636.500000,639.500000,639.500000,3726
2019-07-25,641.500000,641.500000,641.500000,642.000000,642.000000,616
2019-07-26,640.750000,644.000000,640.750000,644.250000,644.250000,2805
2019-07-29,647.726990,649.500000,647.726990,648.750000,648.750000,3515
2019-07-30,652.500000,653.500000,647.500000,650.500000,650.500000,1768
2019-07-31,649.250000,649.250000,644.000000,644.250000,644.250000,1756
2019-08-01,645.250000,649.000000,645.250000,650.125000,650.125000,1206
2019-08-02,628.500000,632.500000,628.500000,628.750000,628.750000,9885
2019-08-05,620.500000,620.500000,618.000000,614.375000,614.375000,4801
2019-08-06,607.750000,614.500000,607.500000,612.625000,612.625000,4924
2019-08-07,620.500000,620.500000,613.250000,615.625000,615.625000,52410
2019-08-08,624.750000,624.750000,624.750000,631.625000,631.625000,160
2019-08-09,635.656006,637.750000,635.656006,629.375000,629.375000,633
2019-08-12,625.000000,625.000000,625.000000,625.000000,625.000000,0
2019-08-13,622.500000,636.750000,622.500000,631.875000,631.875000,2546
2019-08-14,618.500000,618.500000,618.500000,618.500000,618.500000,0
2019-08-15,618.500000,619.500000,609.000000,611.000000,611.000000,9079
2019-08-16,612.750000,613.750000,612.750000,616.375000,616.375000,8160
2019-08-19,623.750000,625.500000,623.750000,625.500000,625.500000,66
2019-08-20,624.500000,626.250000,624.500000,626.750000,626.750000,144
2019-08-21,629.750000,632.750000,629.500000,634.250000,634.250000,9940
2019-08-22,635.500000,636.750000,627.250000,627.625000,627.625000,4939
2019-08-23,631.750000,632.250000,623.750000,617.375000,617.375000,2419
2019-08-27,619.000000,619.000000,619.000000,615.500000,615.500000,8
2019-08-28,615.000000,620.750000,615.000000,621.500000,621.500000,653
2019-08-29,629.250000,633.000000,628.500000,634.750000,634.750000,5313
2019-08-30,637.250000,637.250000,637.250000,630.500000,630.500000,1
2019-09-02,631.500000,636.250000,631.500000,635.125000,635.125000,5
2019-09-03,634.500000,634.500000,634.500000,635.875000,635.875000,1
2019-09-04,637.000000,637.250000,631.750000,633.500000,633.500000,4189
2019-09-05,636.250000,636.250000,636.250000,638.375000,638.375000,187
2019-09-06,642.000000,643.750000,642.000000,642.875000,642.875000,4532
2019-09-09,644.500000,644.500000,641.250000,642.750000,642.750000,507
2019-09-10,639.750000,640.500000,637.000000,634.750000,634.750000,3088
2019-09-11,639.500000,641.500000,636.750000,641.625000,641.625000,41190
2019-09-12,644.750000,646.250000,644.226990,646.250000,646.250000,3197
2019-09-13,641.750000,641.750000,641.000000,640.250000,640.250000,616
2019-09-16,633.250000,633.476990,632.523010,633.000000,633.000000,3851
2019-09-17,630.750000,631.000000,628.500000,628.750000,628.750000,307
2019-09-18,632.750000,632.750000,631.500000,629.500000,629.500000,371
2019-09-19,631.500000,632.250000,631.500000,632.750000,632.750000,462
2019-09-20,632.250000,632.500000,628.000000,628.000000,628.000000,4270
2019-09-23,624.000000,624.000000,624.000000,627.125000,627.125000,9
2019-09-24,627.000000,628.250000,622.500000,623.375000,623.375000,855
2019-09-25,618.500000,625.000000,618.000000,625.500000,625.500000,9031
2019-09-26,625.750000,628.000000,622.250000,623.500000,623.500000,469
2019-09-27,629.250000,629.250000,629.250000,629.250000,629.250000,0
2019-09-30,628.250000,629.250000,628.250000,630.000000,630.000000,23
2019-10-01,633.500000,633.500000,632.250000,632.125000,632.125000,616
2019-10-02,625.000000,625.250000,614.000000,614.000000,614.000000,6213
2019-10-03,610.500000,612.500000,605.000000,608.750000,608.750000,281
2019-10-04,614.250000,615.500000,614.250000,621.125000,621.125000,638
2019-10-07,623.000000,623.000000,622.989990,622.250000,622.250000,232
2019-10-08,622.750000,623.250000,620.750000,621.500000,621.500000,7782
2019-10-09,621.250000,624.250000,621.250000,622.875000,622.875000,1464
2019-10-10,621.500000,626.250000,621.500000,624.250000,624.250000,631
2019-10-11,619.250000,620.250000,613.000000,616.250000,616.250000,2409
2019-10-14,617.000000,617.000000,613.500000,615.500000,615.500000,1280
2019-10-15,616.250000,616.250000,611.750000,613.250000,613.250000,1435
2019-10-16,614.000000,614.000000,612.500000,611.750000,611.750000,913
2019-10-17,615.250000,618.250000,612.000000,613.250000,613.250000,5772
2019-10-18,612.500000,612.500000,612.500000,611.750000,611.750000,2
2019-10-21,607.500000,607.750000,607.500000,608.250000,608.250000,312
2019-10-22,608.500000,610.750000,608.500000,608.125000,608.125000,1033
2019-10-23,605.000000,606.000000,604.500000,606.250000,606.250000,629
2019-10-24,604.500000,609.500000,604.500000,609.500000,609.500000,2987
2019-10-25,596.750000,607.000000,596.750000,607.625000,607.625000,9102
2019-10-28,606.750000,608.000000,597.750000,608.375000,608.375000,3000
2019-10-29,607.750000,610.215027,605.750000,606.125000,606.125000,956
2019-10-30,604.250000,604.825989,603.250000,603.375000,603.375000,3850
2019-10-31,604.750000,605.250000,600.750000,600.625000,600.625000,13856
2019-11-01,603.500000,605.250000,603.500000,604.875000,604.875000,1413
2019-11-04,608.750000,610.250000,608.250000,607.500000,607.500000,3188
2019-11-05,610.250000,610.250000,610.250000,610.250000,610.250000,0
2019-11-06,610.190002,610.190002,610.190002,609.875000,609.875000,1638
2019-11-07,614.000000,616.750000,612.250000,612.250000,612.250000,5541
2019-11-08,612.000000,612.000000,607.750000,609.750000,609.750000,12998
2019-11-11,604.750000,605.250000,604.500000,604.500000,604.500000,787
2019-11-12,608.500000,609.250000,608.500000,609.000000,609.000000,317
2019-11-13,604.500000,605.750000,604.500000,604.625000,604.625000,624
2019-11-14,606.250000,606.250000,606.250000,605.000000,605.000000,4
2019-11-15,605.750000,608.250000,605.729980,605.625000,605.625000,380
2019-11-18,604.000000,604.000000,601.250000,603.000000,603.000000,4973
2019-11-19,606.000000,606.000000,600.000000,600.125000,600.125000,1106
